account_id,customer_id,account_type,balance
106103,3074,Savings,920709
106104,3075,Savings,717766
106105,3076,Current,516739
106106,3076,Salary,756482
106107,3076,Savings,782990
106108,3077,Current,903314
106109,3078,Savings,115378
106110,3079,Current,649810
106111,3079,Salary,390020
106112,3079,Salary,744659
106113,3080,Salary,24385
106114,3080,Salary,487213
106115,3080,Current,98298
106116,3081,Current,600476
106117,3081,Savings,863964
106118,3082,Savings,305570
106119,3082,Savings,483588
106120,3083,Current,206673
106121,3083,Savings,160963
106122,3083,Current,301806
106123,3084,Savings,616813
106124,3084,Savings,749418
106125,3085,Current,353329
106126,3085,Savings,783675
106127,3085,Salary,124310
106128,3086,Savings,373110
106129,3086,Salary,386598
106130,3087,Savings,972811
106131,3087,Current,493846
106132,3088,Savings,475184
106133,3088,Savings,450719
106134,3088,Savings,564538
106135,3089,Savings,154723
106136,3089,Salary,263940
106137,3090,Current,548791
106138,3090,Current,218833
106139,3091,Savings,126939
106140,3092,Savings,706385
106141,3092,Salary,235877
106142,3092,Current,505045
106143,3093,Salary,34401
106144,3094,Salary,454604
106145,3094,Savings,654506
106146,3095,Savings,491051
106147,3095,Salary,89464
106148,3096,Current,373144
106149,3097,Salary,616895
106150,3097,Current,214920
106151,3098,Salary,265566
106152,3098,Current,95550
106153,3098,Savings,722977
106154,3099,Salary,875491
106155,3100,Salary,494034
106156,3101,Current,512344
106157,3101,Salary,848129
106158,3101,Current,474029
106159,3102,Current,345361
106160,3103,Current,353116
106161,3103,Salary,32236
106162,3104,Savings,549955
106163,3104,Current,70257
106164,3105,Salary,416217
106165,3105,Savings,200578
106166,3106,Salary,468635
106167,3106,Savings,443002
106168,3107,Current,839077
106169,3107,Salary,310090
106170,3108,Savings,159806
106171,3109,Savings,30023
106172,3110,Savings,562027
106173,3110,Current,983927
106174,3110,Salary,896236
106175,3111,Savings,186663
106176,3111,Current,83496
106177,3112,Salary,79043
106178,3112,Current,624673
106179,3112,Current,235619
106180,3113,Salary,450107
106181,3113,Salary,68573
106182,3114,Salary,807979
106183,3114,Salary,658652
106184,3114,Current,812979
106185,3115,Current,944115
106186,3115,Salary,78664
106187,3115,Current,468588
106188,3116,Current,555912
106189,3116,Savings,744361
106190,3117,Salary,814480
106191,3117,Salary,410951
106192,3118,Savings,727838
106193,3119,Salary,255583
106194,3119,Savings,115377
106195,3119,Current,343639
106196,3120,Current,226720
106197,3120,Current,656741
106198,3121,Current,821070
106199,3121,Current,708057
106200,3122,Savings,484510
106201,3122,Salary,57489
106202,3122,Savings,205541
106203,3123,Salary,141905
106204,3124,Savings,959589
106205,3124,Savings,747783
106206,3125,Current,166837
106207,3125,Savings,65198
106208,3125,Savings,738530
106209,3126,Savings,169058
106210,3127,Savings,660795
106211,3127,Salary,303942
106212,3127,Salary,868460
106213,3128,Savings,382221
106214,3128,Current,580357
106215,3129,Salary,285392
106216,3129,Current,455233
106217,3130,Current,286901
106218,3130,Savings,399298
106219,3131,Salary,464298
106220,3132,Salary,751461
106221,3133,Current,168163
106222,3133,Savings,305613
106223,3134,Current,759413
106224,3134,Savings,691315
106225,3134,Salary,856087
106226,3135,Current,717504
106227,3135,Salary,356463
106228,3135,Current,647960
106229,3136,Current,791977
106230,3137,Current,140220
106231,3137,Salary,716436
106232,3138,Salary,755580
106233,3138,Salary,960109
106234,3138,Savings,767423
106235,3139,Current,280162
106236,3139,Salary,782274
106237,3140,Salary,551517
106238,3140,Salary,632079
106239,3140,Salary,655706
106240,3141,Salary,734653
106241,3142,Current,288024
106242,3142,Savings,484604
106243,3143,Savings,589374
106244,3144,Salary,471251
106245,3144,Current,30719
106246,3144,Salary,397834
106247,3145,Salary,170703
106248,3145,Salary,962997
106249,3145,Salary,685599
106250,3146,Savings,621276
106251,3146,Savings,790090
106252,3147,Savings,273705
106253,3148,Savings,52999
106254,3148,Salary,233749
106255,3148,Salary,606449
106256,3149,Salary,537632
106257,3149,Salary,353269
106258,3149,Salary,439000
106259,3150,Savings,987855
106260,3150,Current,352358
106261,3150,Savings,233340
106262,3151,Savings,320141
106263,3151,Salary,355124
106264,3152,Salary,902027
106265,3152,Current,744967
106266,3153,Current,231186
106267,3154,Current,875849
106268,3154,Current,242271
106269,3154,Salary,760938
106270,3155,Current,774717
106271,3155,Savings,95405
106272,3155,Savings,869221
106273,3156,Current,927186
106274,3157,Salary,372399
106275,3157,Current,477904
106276,3157,Salary,318183
106277,3158,Salary,682725
106278,3158,Current,78519
106279,3159,Salary,809426
106280,3160,Salary,5168
106281,3160,Salary,507471
106282,3160,Current,132292
106283,3161,Current,296925
106284,3161,Salary,947490
106285,3161,Savings,129607
106286,3162,Savings,989747
106287,3162,Current,53508
106288,3162,Salary,637641
106289,3163,Salary,398140
106290,3163,Current,435472
106291,3164,Savings,536513
106292,3164,Savings,41240
106293,3164,Savings,228301
106294,3165,Current,392910
106295,3165,Savings,196573
106296,3166,Salary,231415
106297,3167,Current,568938
106298,3168,Salary,423023
106299,3169,Salary,306132
106300,3170,Savings,815203
106301,3170,Savings,265992
106302,3170,Current,821821
106303,3171,Current,389017
106304,3171,Current,965310
106305,3171,Current,108449
106306,3172,Salary,988982
106307,3172,Savings,559639
106308,3173,Current,595461
106309,3174,Savings,983097
106310,3174,Savings,749353
106311,3174,Savings,275962
106312,3175,Salary,745808
106313,3175,Current,420503
106314,3176,Savings,863790
106315,3177,Salary,211601
106316,3177,Current,800933
106317,3177,Current,990133
106318,3178,Savings,808885
106319,3179,Salary,685631
106320,3179,Current,692367
106321,3180,Savings,447726
106322,3180,Current,500438
106323,3180,Savings,202605
106324,3181,Salary,355827
106325,3181,Current,945841
106326,3182,Current,461900
106327,3182,Current,61229
106328,3183,Savings,105294
106329,3183,Savings,573537
106330,3183,Savings,5664
106331,3184,Current,965119
106332,3184,Savings,437588
106333,3184,Salary,540385
106334,3185,Savings,978860
106335,3185,Current,128850
106336,3185,Salary,55535
106337,3186,Savings,319799
106338,3187,Current,476760
106339,3187,Salary,888808
106340,3187,Savings,59634
106341,3188,Current,106672
106342,3188,Salary,650064
106343,3188,Savings,453000
106344,3189,Current,135468
106345,3189,Savings,584794
106346,3190,Current,749529
106347,3190,Savings,750069
106348,3191,Current,326278
106349,3191,Savings,846126
106350,3192,Salary,770087
106351,3192,Salary,477520
106352,3193,Salary,195572
106353,3194,Savings,606604
106354,3194,Savings,175310
106355,3195,Savings,284353
106356,3195,Salary,170310
106357,3195,Salary,759280
106358,3196,Current,682092
106359,3197,Savings,69231
106360,3197,Savings,770402
106361,3198,Savings,510211
106362,3199,Salary,624641
106363,3199,Salary,737816
106364,3200,Current,561124
106365,3201,Current,181156
106366,3201,Salary,54937
106367,3201,Salary,294872
106368,3202,Salary,649529
106369,3202,Savings,672027
106370,3202,Savings,985389
106371,3203,Salary,292871
106372,3203,Salary,377959
106373,3203,Salary,888432
106374,3204,Salary,602630
106375,3204,Salary,349523
106376,3205,Current,811042
106377,3206,Savings,837716
106378,3206,Savings,637406
106379,3206,Salary,578598
106380,3207,Current,341185
106381,3208,Savings,255681
106382,3208,Salary,618357
106383,3208,Savings,700992
106384,3209,Savings,407038
106385,3209,Current,21547
106386,3209,Current,938384
106387,3210,Savings,899408
106388,3210,Salary,239868
106389,3210,Salary,115376
106390,3211,Current,170240
106391,3212,Current,661434
106392,3212,Savings,504168
106393,3213,Salary,670491
106394,3213,Current,389042
106395,3214,Current,453014
106396,3214,Savings,25353
106397,3215,Salary,410874
106398,3216,Salary,600785
106399,3217,Savings,472907
106400,3217,Salary,824246
106401,3218,Current,120535
106402,3219,Savings,96741
106403,3219,Current,17506
106404,3220,Salary,861243
106405,3221,Salary,678290
106406,3221,Current,151380
106407,3221,Savings,530908
106408,3222,Salary,730621
106409,3222,Savings,22336
106410,3222,Savings,713760
106411,3223,Salary,200703
106412,3223,Salary,853331
106413,3223,Savings,463265
106414,3224,Salary,186868
106415,3224,Salary,32125
106416,3224,Current,78754
106417,3225,Salary,465056
106418,3226,Current,836523
106419,3226,Current,993684
106420,3226,Salary,776824
106421,3227,Savings,182023
106422,3227,Current,142434
106423,3227,Current,421260
106424,3228,Salary,164411
106425,3228,Salary,85575
106426,3228,Savings,910747
106427,3229,Salary,302770
106428,3229,Savings,59571
106429,3230,Current,828857
106430,3230,Savings,239694
106431,3231,Salary,316938
106432,3232,Salary,488662
106433,3233,Savings,256263
106434,3233,Current,997261
106435,3234,Current,821289
106436,3234,Savings,969602
106437,3234,Salary,255686
106438,3235,Salary,379344
106439,3235,Current,111942
106440,3235,Savings,356303
106441,3236,Current,783547
106442,3237,Salary,538456
106443,3238,Current,876279
106444,3239,Salary,920436
106445,3240,Current,877757
106446,3240,Salary,216088
106447,3241,Current,568049
106448,3242,Current,633251
106449,3242,Salary,657474
106450,3243,Current,515704
106451,3244,Savings,537688
106452,3244,Savings,684768
106453,3245,Salary,985110
106454,3245,Salary,752878
106455,3246,Current,796637
106456,3247,Savings,233121
106457,3247,Current,907728
106458,3248,Salary,815172
106459,3249,Salary,921015
106460,3250,Current,147799
106461,3250,Savings,50898
106462,3250,Savings,521697
106463,3251,Salary,943192
106464,3251,Savings,506742
106465,3252,Current,389787
106466,3253,Current,551904
106467,3253,Salary,785150
106468,3253,Salary,747230
106469,3254,Savings,164487
106470,3254,Savings,296913
106471,3255,Savings,343283
106472,3255,Current,280738
106473,3255,Salary,101776
106474,3256,Current,144306
106475,3257,Current,308374
106476,3258,Current,836525
106477,3259,Current,597315
106478,3260,Salary,833696
106479,3260,Current,858740
106480,3261,Current,181050
106481,3261,Salary,866520
106482,3262,Current,571428
106483,3262,Savings,426396
106484,3262,Salary,230674
106485,3263,Current,902808
106486,3263,Salary,567090
106487,3264,Current,228748
106488,3265,Salary,88498
106489,3265,Salary,162866
106490,3266,Salary,716341
106491,3266,Salary,423220
106492,3267,Current,268021
106493,3267,Salary,694546
106494,3268,Savings,944809
106495,3268,Salary,241134
106496,3269,Salary,741117
106497,3269,Salary,837168
106498,3270,Salary,163255
106499,3271,Current,774229
106500,3271,Salary,321449
106501,3272,Savings,863787
106502,3273,Current,507468
106503,3273,Current,473896
106504,3274,Salary,100201
106505,3274,Savings,633807
106506,3274,Salary,897488
106507,3275,Salary,147199
106508,3275,Savings,498795
106509,3275,Current,984303
106510,3276,Savings,97309
106511,3276,Savings,26386
106512,3277,Savings,769094
106513,3277,Salary,458405
106514,3278,Current,705114
106515,3279,Salary,36146
106516,3279,Savings,126785
106517,3280,Current,405908
106518,3280,Savings,289821
106519,3280,Salary,21767
106520,3281,Savings,345994
106521,3282,Savings,146149
106522,3282,Salary,508599
106523,3283,Current,857611
106524,3283,Savings,128095
106525,3283,Salary,722320
106526,3284,Salary,830401
106527,3284,Current,419175
106528,3285,Salary,344252
106529,3285,Savings,445830
106530,3285,Savings,899211
106531,3286,Savings,389225
106532,3286,Salary,879428
106533,3287,Current,652051
106534,3288,Savings,106148
106535,3288,Savings,384728
106536,3288,Salary,482530
106537,3289,Savings,185654
106538,3289,Current,906891
106539,3290,Savings,993212
106540,3290,Savings,256244
106541,3290,Salary,133478
106542,3291,Current,522156
106543,3291,Current,714799
106544,3292,Salary,197648
106545,3292,Current,312492
106546,3292,Current,738967
106547,3293,Savings,654500
106548,3294,Savings,918667
106549,3294,Salary,455101
106550,3294,Savings,539801
106551,3295,Salary,695382
106552,3296,Current,619641
106553,3297,Salary,706874
106554,3297,Savings,411541
106555,3297,Current,140326
106556,3298,Savings,113684
106557,3299,Salary,996468
106558,3299,Savings,859248
106559,3300,Savings,78148
106560,3300,Salary,579689
106561,3301,Salary,378649
106562,3301,Current,509470
106563,3302,Savings,554681
106564,3302,Current,961618
106565,3303,Current,585239
106566,3304,Salary,316045
106567,3305,Current,602430
106568,3305,Current,430918
106569,3305,Savings,297892
106570,3306,Salary,940029
106571,3307,Salary,174394
106572,3308,Savings,543246
106573,3309,Savings,937119
106574,3309,Savings,395044
106575,3310,Savings,832875
106576,3310,Savings,838145
106577,3311,Salary,445206
106578,3311,Current,551475
106579,3311,Salary,772074
106580,3312,Savings,886593
106581,3313,Salary,693470
106582,3314,Salary,343464
106583,3315,Current,285846
106584,3315,Salary,177912
106585,3316,Salary,836730
106586,3316,Current,592129
106587,3317,Salary,813131
106588,3317,Current,168035
106589,3318,Savings,88914
106590,3318,Current,539140
106591,3318,Current,165614
106592,3319,Current,279892
106593,3319,Current,625906
106594,3319,Salary,977709
106595,3320,Salary,115953
106596,3321,Savings,867776
106597,3322,Current,362584
106598,3322,Current,356456
106599,3323,Salary,891564
106600,3324,Current,556821
106601,3325,Current,984255
106602,3326,Current,66307
106603,3326,Savings,837908
106604,3326,Savings,116581
106605,3327,Current,676222
106606,3328,Salary,41891
106607,3329,Salary,690330
106608,3330,Savings,449776
106609,3331,Current,860159
106610,3331,Salary,287743
106611,3332,Savings,61138
106612,3333,Salary,719150
106613,3333,Current,606273
106614,3333,Salary,685402
106615,3334,Savings,101433
106616,3334,Salary,900929
106617,3335,Salary,370036
106618,3335,Current,567858
106619,3335,Salary,911254
106620,3336,Current,811687
106621,3336,Current,913100
106622,3337,Current,147678
106623,3337,Savings,264071
106624,3337,Salary,476676
106625,3338,Salary,869488
106626,3338,Salary,455788
106627,3338,Salary,120787
106628,3339,Salary,878665
106629,3340,Savings,994450
106630,3340,Savings,656763
106631,3340,Current,557715
106632,3341,Current,735589
106633,3341,Salary,238496
106634,3342,Salary,453260
106635,3342,Salary,986725
106636,3342,Salary,884823
106637,3343,Current,712194
106638,3343,Current,204435
106639,3344,Savings,301622
106640,3344,Current,362342
106641,3345,Current,515433
106642,3346,Salary,161563
106643,3346,Current,194957
106644,3347,Savings,479550
106645,3348,Current,198524
106646,3349,Salary,261995
106647,3349,Savings,797682
106648,3350,Salary,799072
106649,3351,Savings,892034
106650,3351,Salary,862971
106651,3352,Savings,675356
106652,3352,Salary,546691
106653,3353,Current,899588
106654,3353,Salary,226956
106655,3353,Savings,149086
106656,3354,Current,952800
106657,3354,Savings,171952
106658,3355,Current,965321
106659,3356,Savings,174468
106660,3357,Salary,431877
106661,3357,Current,112860
106662,3357,Savings,110967
106663,3358,Savings,658584
106664,3358,Salary,668026
106665,3359,Savings,610352
106666,3359,Savings,706256
106667,3360,Current,97656
106668,3360,Savings,102914
106669,3361,Salary,318952
106670,3361,Savings,601005
106671,3361,Salary,441142
106672,3362,Salary,521659
106673,3362,Savings,381319
106674,3362,Savings,259603
106675,3363,Savings,608683
106676,3363,Savings,969050
106677,3364,Salary,935266
106678,3364,Salary,950180
106679,3364,Current,889704
106680,3365,Current,585144
106681,3366,Salary,239346
106682,3366,Current,760118
106683,3366,Current,140337
106684,3367,Savings,755978
106685,3367,Salary,507330
106686,3368,Salary,18724
106687,3368,Salary,254369
106688,3369,Salary,549616
106689,3369,Salary,88579
106690,3370,Current,606802
106691,3371,Current,427954
106692,3371,Savings,527451
106693,3371,Current,228101
106694,3372,Current,195708
